"","ChemicalX","ZombieCount"
"8700",0,0
"8701",1.6,321
"8702",1.4,157
"8703",0.9,33
"8704",2.3,2715
"8705",0.6,11
"8706",0.5,11
"8707",1.2,113
"8708",2.4,3617
"8709",0.7,27
"8710",1.7,486
"8711",2.4,3584
"8712",0.7,19
"8713",0.4,11
"8714",1.3,122
"8715",1.7,483
"8716",1.6,342
"8717",1.1,65
"8718",1.7,429
"8719",1.7,447
"8720",0.6,20
"8721",0.7,27
"8722",1.6,324
"8723",0.8,29
"8724",1.8,578
"8725",1.3,152
"8726",2,1116
"8727",2.3,2723
"8728",1,49
"8729",1.2,107
"8730",1.2,107
"8731",1.5,261
"8732",0.3,5
"8733",0.1,4
"8734",0.7,21
"8735",2.4,3686
"8736",0.8,32
"8737",0.8,35
"8738",2.2,2065
"8739",1.7,470
"8740",0,2
"8741",2.4,3640
"8742",2.1,1516
"8743",0,1
"8744",0.4,5
"8745",0.9,50
"8746",0.6,11
"8747",0.5,11
"8748",2.3,2696
"8749",0.1,6
"8750",1.9,819
"8751",1.5,243
"8752",2.5,4818
"8753",1.4,152
"8754",1.1,69
"8755",0.2,6
"8756",2,1121
"8757",2.3,2652
"8758",0.7,29
"8759",1.5,215
"8760",1.9,800
"8761",0.4,17
"8762",0.1,6
"8763",1.2,102
"8764",2,1057
"8765",1.6,331
"8766",0.4,10
"8767",2.4,3596
"8768",0.8,31
"8769",0.8,30
"8770",1.5,256
"8771",2.1,1447
"8772",1.8,600
"8773",1.7,500
"8774",1.3,125
"8775",1.4,170
"8776",2.3,2718
"8777",1.9,787
"8778",0.6,19
"8779",1.1,77
"8780",2.4,3644
"8781",1.8,574
"8782",1.8,573
"8783",0.3,2
"8784",2.2,2059
"8785",0.8,32
"8786",0.9,47
"8787",1.2,91
"8788",1.5,243
"8789",0.5,17
"8790",2.3,2690
"8791",0.1,2
"8792",2.4,3663
"8793",0.6,26
"8794",1.6,331
"8795",0.9,44
"8796",2.1,1530
"8797",1.7,430
"8798",0.2,2
"8799",2.4,3742
"8800",2.5,4887
"8801",1.1,78
"8802",0.5,13
"8803",2.5,4944
"8804",0,2
"8805",1.4,183
"8806",0.3,5
"8807",1.2,96
"8808",0.9,30
"8809",0.7,22
"8810",1.7,431
"8811",1.5,254
"8812",0.8,31
"8813",0.2,5
"8814",1,47
"8815",0.2,5
"8816",2,1108
"8817",1.8,636
"8818",2.1,1416
"8819",2.1,1474
"8820",0.5,17
"8821",2,1077
"8822",1.5,231
"8823",0.7,30
"8824",2.2,1928
"8825",2.2,1990
"8826",0.1,7
"8827",0.2,4
"8828",0.2,3
"8829",2,1102
"8830",0.1,3
"8831",2.4,3587
"8832",1.5,221
"8833",0.9,39
"8834",2,1076
"8835",1.6,317
"8836",0.3,3
"8837",2.1,1498
"8838",0,2
"8839",0.2,8
"8840",1.7,400
"8841",2.4,3675
"8842",2.5,5074
"8843",0,2
"8844",1.6,318
"8845",1.3,133
"8846",1.7,419
"8847",0.4,5
"8848",0.8,34
"8849",2,1128
"8850",1.2,115
"8851",1.1,67
"8852",2.1,1493
"8853",2.3,2620
"8854",0.9,40
"8855",1.4,188
"8856",1.5,226
"8857",0.4,7
"8858",0,2
"8859",0.7,15
"8860",1.1,75
"8861",0.8,26
"8862",0.3,7
"8863",2.4,3659
"8864",0.2,8
"8865",1.3,125
"8866",1.6,337
"8867",0.3,6
"8868",1.8,595
"8869",2.4,3790
"8870",2.4,3666
"8871",1,53
"8872",2.2,2029
"8873",0.1,4
"8874",2.3,2612
"8875",1.2,104
"8876",1.8,586
"8877",0.2,7
"8878",2.3,2748
"8879",1,59
"8880",1.5,250
"8881",1,54
"8882",0.8,27
"8883",1.7,443
"8884",0.9,32
"8885",2.3,2706
"8886",0.6,20
"8887",2.2,2024
"8888",1.8,610
"8889",0.4,8
"8890",2.5,4984
"8891",1.7,462
"8892",0.8,27
"8893",0.4,13
"8894",0.7,19
"8895",1.4,182
"8896",1.2,102
"8897",2.2,1988
"8898",2.3,2715
"8899",2,1130
"8900",1.7,418
"8901",1.6,362
"8902",2,1104
"8903",0.6,14
"8904",1.4,190
"8905",1.1,67
"8906",2.1,1441
"8907",0.9,45
"8908",0.6,17
"8909",2.3,2758
"8910",0.3,7
"8911",1,51
"8912",0.1,5
"8913",0,2
"8914",2.4,3624
"8915",2.5,5053
"8916",0.6,15
"8917",0,3
"8918",1.3,135
"8919",0.1,1
"8920",1.8,614
"8921",1.1,66
"8922",1.4,202
"8923",0.5,8
"8924",0.8,28
"8925",1.5,238
"8926",0.6,16
"8927",0.1,3
"8928",1.1,64
"8929",1.1,75
"8930",0,1
"8931",1.3,139
"8932",1.4,187
"8933",1.4,179
"8934",0.6,16
"8935",2,1116
"8936",1.7,471
"8937",2.1,1457
"8938",1.1,90
"8939",0.4,6
"8940",0.8,26
"8941",2.3,2655
"8942",0.6,17
"8943",1,56
"8944",2.3,2722
"8945",1.6,320
"8946",0.5,12
"8947",0.9,50
"8948",0.7,20
"8949",1.4,174
"8950",0.3,7
"8951",2.4,3627
"8952",2,1021
"8953",1,39
"8954",0.4,11
"8955",2.3,2738
"8956",0.9,52
"8957",0,1
"8958",1.9,874
"8959",0.9,41
"8960",0.5,9
"8961",1.2,99
"8962",0.9,48
"8963",2.5,4911
"8964",2.4,3644
"8965",0.2,7
"8966",0.9,38
"8967",1.7,465
"8968",1.6,346
"8969",2.1,1530
"8970",1.2,101
"8971",1.4,190
"8972",1.8,604
"8973",0.9,42
"8974",0.4,9
"8975",2.1,1436
"8976",0.6,19
"8977",0.9,39
"8978",1.8,572
"8979",1.8,563
"8980",1,59
"8981",1.2,106
"8982",0.3,5
"8983",0.5,9
"8984",0.7,22
"8985",0.5,8
"8986",2.2,2003
"8987",1.8,619
"8988",0.6,20
"8989",1.3,154
"8990",0.5,11
"8991",2.1,1552
"8992",1.3,147
"8993",0.9,49
"8994",2.1,1459
"8995",2.2,1994
"8996",0.9,37
"8997",0.9,40
"8998",1.6,338
"8999",0.8,38
"9000",0.1,5
"9001",1.4,154
"9002",1.6,343
"9003",0.1,2
"9004",0.8,25
"9005",1.8,604
"9006",1.5,253
"9007",0.9,36
"9008",2.5,4914
"9009",1.1,66
"9010",0.6,17
"9011",0,6
"9012",0.3,4
"9013",1.7,441
"9014",2.4,3633
"9015",1.6,305
"9016",1.6,291
"9017",0.2,1
"9018",1.9,792
"9019",1.9,806
"9020",2,1075
"9021",1,50
"9022",1.1,75
"9023",0.5,12
"9024",0.9,28
"9025",1.4,182
"9026",0.1,7
"9027",1.9,735
"9028",1.4,200
"9029",1.9,771
"9030",1.1,84
"9031",1.9,790
"9032",0.2,0
"9033",0.2,7
"9034",0.2,4
"9035",0.2,3
"9036",2.4,3746
"9037",1.6,345
"9038",0.9,51
"9039",1.6,340
"9040",1.3,128
"9041",0.7,13
"9042",1.3,126
"9043",1.8,580
"9044",0.1,2
"9045",0.8,31
"9046",1.8,577
"9047",1.4,177
"9048",2.2,2008
"9049",0.5,14
"9050",0.2,5
"9051",1.1,69
"9052",1.1,68
"9053",2.5,4975
"9054",2.3,2758
"9055",1.4,194
"9056",2.1,1493
"9057",0.7,21
"9058",2.4,3711
"9059",1.2,83
"9060",1,46
"9061",2.4,3710
"9062",2.1,1550
"9063",0.8,33
"9064",0.5,15
"9065",1.2,97
"9066",1.5,238
"9067",2.3,2696
"9068",0.2,5
"9069",1.5,259
"9070",1.7,446
"9071",2.3,2747
"9072",1.3,128
"9073",0.1,7
"9074",2.5,4820
"9075",1.9,831
"9076",0.8,34
"9077",2.1,1499
"9078",0,1
"9079",0,3
"9080",2.3,2679
"9081",1.5,233
"9082",0.3,7
"9083",1.9,760
"9084",0.3,6
"9085",0.3,9
"9086",0.4,7
"9087",1.5,261
"9088",2.4,3666
"9089",0.4,7
"9090",1.1,87
"9091",1.3,146
"9092",2.5,5041
"9093",1.5,257
"9094",1,53
"9095",2.1,1473
"9096",2.1,1458
"9097",1,49
"9098",0.3,4
"9099",0.7,19
"9100",1.1,77
"9101",0,4
"9102",0.4,12
"9103",0.7,19
"9104",2.2,1933
"9105",1.2,112
"9106",2.1,1477
"9107",0.3,10
"9108",1.3,105
"9109",2,1126
"9110",0,0
"9111",2.5,4863
"9112",1.1,76
"9113",0.1,4
"9114",0.8,20
"9115",0.1,7
"9116",1.7,440
"9117",0.4,8
"9118",0.7,30
"9119",1.8,595
"9120",0.3,5
"9121",1.8,593
"9122",0.1,2
"9123",1.9,812
"9124",0,0
"9125",0,1
"9126",2.4,3715
"9127",0.2,5
"9128",1.4,195
"9129",1.9,836
"9130",1.4,177
"9131",1,52
"9132",2,1085
"9133",0.6,19
"9134",0.2,7
"9135",1.7,488
"9136",0.1,5
"9137",0.6,20
"9138",1.6,340
"9139",1.7,414
"9140",2.3,2731
"9141",1.4,188
"9142",0.4,13
"9143",1.5,249
"9144",1.9,826
"9145",0.7,25
"9146",1.6,304
"9147",1.2,103
"9148",1.9,834
"9149",0.3,7
"9150",2.2,2038
"9151",1.6,323
"9152",2,1116
"9153",0.7,17
"9154",1.7,440
"9155",0.6,14
"9156",1.7,463
"9157",2.4,3496
"9158",0.8,36
"9159",1.7,440
"9160",1.8,615
"9161",2.1,1500
"9162",1.3,131
"9163",1.8,588
"9164",0.7,25
"9165",0.6,13
"9166",0,2
"9167",2.4,3703
"9168",1.7,415
"9169",1.4,190
"9170",1.2,106
"9171",0.2,6
"9172",1.6,338
"9173",2.1,1516
"9174",2.3,2751
"9175",1.2,102
"9176",2.4,3586
"9177",0.2,7
"9178",1.2,102
"9179",1.1,77
"9180",1.1,71
"9181",1.2,98
"9182",2.5,4986
"9183",0.5,11
"9184",1.7,474
"9185",0.9,44
"9186",0.2,3
"9187",0.7,20
"9188",1.5,223
"9189",0.3,4
"9190",1.9,820
"9191",0.6,19
"9192",2.4,3623
"9193",1.4,169
"9194",0.2,4
"9195",1.5,244
"9196",2.1,1477
"9197",0.2,7
"9198",1.3,137
"9199",0.1,2
"9200",0.1,2
"9201",1.9,796
"9202",1.1,79
"9203",1.3,148
"9204",1.2,104
"9205",0.1,7
"9206",1,63
"9207",1.9,814
"9208",0.2,3
"9209",2.3,2706
"9210",2.4,3691
"9211",2.4,3682
"9212",0.6,11
"9213",1.9,821
"9214",1.9,803
"9215",0.3,4
"9216",0.1,3
"9217",1.7,438
"9218",2.1,1514
"9219",0.2,6
"9220",1.6,317
"9221",0.8,37
"9222",2.2,2084
"9223",0.7,25
"9224",1.5,226
"9225",0.1,3
"9226",2.1,1458
"9227",1.4,187
"9228",1.6,324
"9229",1.7,403
"9230",0.5,11
"9231",1.2,102
"9232",2.4,3583
"9233",0.6,12
"9234",0.3,9
"9235",1.8,618
"9236",0.7,18
"9237",0.3,3
"9238",0.3,7
"9239",2,1080
"9240",0.8,23
"9241",0.4,9
"9242",1.4,202
"9243",1.1,76
"9244",0.3,4
"9245",2.2,1998
"9246",1.7,436
"9247",0.3,5
"9248",1.9,814
"9249",2.5,4857
"9250",1.6,325
"9251",2.1,1487
"9252",0.1,5
"9253",0.7,18
"9254",1.1,78
"9255",1.1,89
"9256",0.8,26
"9257",0.5,11
"9258",1.2,100
"9259",0.8,31
"9260",0.7,26
"9261",1,47
"9262",2.4,3562
"9263",0,5
"9264",1.6,364
"9265",0.8,32
"9266",0.2,1
"9267",1.3,116
"9268",2.5,4976
"9269",1.7,436
"9270",0.5,10
"9271",0.1,2
"9272",0.4,11
"9273",0,5
"9274",1.9,796
"9275",1.9,809
"9276",2.3,2637
"9277",1.6,347
"9278",2.4,3638
"9279",0.1,9
"9280",1.2,104
"9281",1.6,356
"9282",2.4,3639
"9283",0.6,16
"9284",1.3,112
"9285",1.4,191
"9286",0.7,25
"9287",0.3,5
"9288",2,1118
"9289",0.3,4
"9290",1.9,822
"9291",0.6,15
"9292",0.4,8
"9293",0.2,3
"9294",1,53
"9295",1.4,195
"9296",1.1,80
"9297",0.8,38
"9298",0.4,12
"9299",0.7,16
"9300",0.8,23
"9301",0.7,20
"9302",1.4,209
"9303",1.8,562
"9304",1.3,131
"9305",0.7,16
"9306",1.5,258
"9307",1.2,109
"9308",0.8,31
"9309",1.3,163
"9310",0.7,25
"9311",0,2
"9312",0.1,4
"9313",1.1,56
"9314",1,42
"9315",2.3,2732
"9316",0.9,35
"9317",2.1,1443
"9318",1.4,169
"9319",1.1,83
"9320",1.6,309
"9321",2.1,1473
"9322",0.8,32
"9323",0.2,6
"9324",2,1066
"9325",2.4,3504
"9326",0.3,6
"9327",0.8,33
"9328",1.7,436
"9329",0.1,1
"9330",0.9,50
"9331",1.6,342
"9332",2.5,4996
"9333",0.7,17
"9334",2.5,4898
"9335",1.5,226
"9336",0,2
"9337",2,1063
"9338",2,1174
"9339",0.3,8
"9340",1.7,457
"9341",1.1,70
"9342",2.1,1485
"9343",0.4,10
"9344",2.3,2675
"9345",0.5,16
"9346",1.1,81
"9347",0.5,12
"9348",1.3,134
"9349",2.5,4881
"9350",2.1,1600
"9351",0.7,15
"9352",0.5,10
"9353",2.5,4838
"9354",2.5,5093
"9355",0.8,26
"9356",0.1,5
"9357",0.9,41
"9358",2,1175
"9359",0.8,32
"9360",0.1,8
"9361",1.5,250
"9362",0.3,7
"9363",2.3,2663
"9364",1,62
"9365",0.3,8
"9366",1.7,449
"9367",2.4,3596
"9368",0.9,51
"9369",0,1
"9370",0.7,30
"9371",0.2,11
"9372",0.1,0
"9373",0.4,8
"9374",0.8,22
"9375",1.1,56
"9376",0.2,11
"9377",0.6,11
"9378",0.5,11
"9379",2.5,4917
"9380",2.4,3647
"9381",0.5,15
"9382",0.5,12
"9383",1.2,105
"9384",1.8,602
"9385",1,49
"9386",1.3,129
"9387",1.4,193
"9388",0.4,9
"9389",0.8,35
"9390",0.9,53
"9391",2.3,2650
"9392",0.2,5
"9393",0.4,6
"9394",0.4,9
"9395",2.1,1419
"9396",0.9,40
"9397",0.9,35
"9398",2.2,2033
"9399",0.5,17
"9400",1.2,99
"9401",0,6
"9402",2.5,4885
"9403",1.3,150
"9404",0.2,2
"9405",0.2,6
"9406",1,53
"9407",0.4,9
"9408",1,59
"9409",2.4,3716
"9410",0.4,6
"9411",0.6,15
"9412",2,1137
"9413",1.6,330
"9414",0.8,28
"9415",1.5,246
"9416",0.3,8
"9417",0.4,8
"9418",1.8,611
"9419",0.1,1
"9420",0.9,37
"9421",1,68
"9422",0.3,6
"9423",2.3,2803
"9424",0.2,4
"9425",2.2,2044
"9426",1.3,138
"9427",0.9,36
"9428",1.3,140
"9429",1,56
"9430",0.7,21
"9431",0.8,29
"9432",2.3,2754
"9433",1.7,436
"9434",1,47
"9435",2.5,4913
"9436",1.3,128
"9437",0.8,31
"9438",0.7,22
"9439",2.1,1518
"9440",0.2,5
"9441",2.4,3575
"9442",0.9,39
"9443",0.7,19
"9444",0,3
"9445",0.9,45
"9446",2.1,1445
"9447",2.3,2689
"9448",2,1135
"9449",2.3,2667
"9450",2.5,4974
"9451",1.5,266
"9452",0.5,8
"9453",1.8,640
"9454",0.2,3
"9455",0.2,10
"9456",0.9,48
"9457",1.2,102
"9458",2.1,1562
"9459",1.2,109
"9460",1.3,141
"9461",1.1,82
"9462",1.8,591
"9463",0.6,13
"9464",1,47
"9465",0.8,32
"9466",0.5,12
"9467",0.7,27
"9468",0.4,6
"9469",1.7,486
"9470",0.1,0
"9471",0.4,9
"9472",1.7,461
"9473",0.5,23
"9474",1.4,172
"9475",1.5,250
"9476",0.6,18
"9477",2.3,2642
"9478",1.9,779
"9479",2.1,1505
"9480",0.4,6
"9481",1,53
"9482",1.8,608
"9483",1.8,575
"9484",2.1,1492
"9485",1,44
"9486",1.4,166
"9487",0.3,6
"9488",1.5,233
"9489",1.4,179
"9490",0.8,35
"9491",1.5,256
"9492",0.1,7
"9493",1.6,309
"9494",0.1,5
"9495",0.1,4
"9496",0.5,17
"9497",2.3,2662
"9498",1.3,132
"9499",0.9,43
"9500",1,53
"9501",1,63
"9502",0.5,13
"9503",1.7,462
"9504",2.5,4903
"9505",0.7,16
"9506",0.7,26
"9507",0,7
"9508",2.3,2697
"9509",1.3,128
"9510",1,44
"9511",1.6,327
"9512",2,1056
"9513",0.8,32
"9514",1.4,161
"9515",0.6,22
"9516",0.9,34
"9517",2.4,3537
"9518",1.5,232
"9519",2.5,4868
"9520",1.1,72
"9521",1.8,590
"9522",2.3,2722
"9523",1.2,105
"9524",0.1,3
"9525",0.3,5
"9526",1.7,397
"9527",1.3,123
"9528",0.5,12
"9529",0.7,23
"9530",2.2,2067
"9531",2.5,5019
"9532",1,55
"9533",0.6,22
"9534",1.9,827
"9535",2.1,1495
"9536",0.6,16
"9537",0,3
"9538",1.8,594
"9539",0.9,44
"9540",2.1,1510
"9541",1.3,147
"9542",0.8,33
"9543",2.1,1483
"9544",0.6,28
"9545",2.1,1469
"9546",1.5,236
"9547",2.1,1457
"9548",0.3,9
"9549",0.9,46
"9550",2.5,4974
"9551",2.5,4986
"9552",0,4
"9553",1.1,86
"9554",1.5,248
"9555",2,1095
"9556",1.4,176
"9557",2.1,1478
"9558",0.5,9
"9559",1.1,74
"9560",1.3,134
"9561",0.9,34
"9562",1,65
"9563",1.8,609
"9564",1.6,344
"9565",2.1,1532
"9566",1.8,621
"9567",0.7,21
"9568",1.8,590
"9569",1,52
"9570",2.4,3710
"9571",1.2,103
"9572",2.3,2731
"9573",0.8,29
"9574",2.2,1931
"9575",0.3,5
"9576",0.5,21
"9577",0.8,29
"9578",0.7,28
"9579",0.3,10
"9580",1.7,421
"9581",1.1,68
"9582",1.5,278
"9583",0.6,20
"9584",2.4,3671
"9585",0.9,44
"9586",0.9,45
"9587",1,53
"9588",0.8,24
"9589",1.6,337
"9590",0,1
"9591",1.5,263
"9592",1.9,748
"9593",0.5,23
"9594",1.2,89
"9595",0.4,9
"9596",0.4,6
"9597",1.9,792
"9598",1,48
"9599",1.5,286
"9600",0.6,12
"9601",0.2,3
"9602",0.5,13
"9603",0.2,6
"9604",2.5,4967
"9605",2.2,1971
"9606",1.2,103
"9607",1.9,848
"9608",0.3,8
"9609",2.1,1483
"9610",1.8,585
"9611",0.7,17
"9612",2.1,1419
"9613",0.6,27
"9614",1.5,253
"9615",0.6,14
"9616",1.6,299
"9617",1.1,75
"9618",1.4,173
"9619",0.1,9
"9620",0.2,4
"9621",0.2,6
"9622",0.1,4
"9623",0.7,22
"9624",1.1,69
"9625",2.1,1514
"9626",0.1,4
"9627",0.4,10
"9628",0.7,24
"9629",2,1122
"9630",0.6,15
"9631",1.1,87
"9632",2.2,1998
"9633",2.2,1964
"9634",0.9,41
"9635",1.7,445
"9636",1.6,318
"9637",1.8,567
"9638",0.3,4
"9639",1.4,188
"9640",0,2
"9641",0.3,11
"9642",2,1107
"9643",1.2,86
"9644",2.4,3568
"9645",2.1,1585
"9646",2,1116
"9647",2.5,4826
"9648",0,5
"9649",2.3,2749
"9650",2.5,4856
"9651",2,1067
"9652",2.5,4949
"9653",2.1,1491
"9654",0.7,21
"9655",2.1,1526
"9656",1.7,432
"9657",0.1,5
"9658",0.5,15
"9659",1.2,99
"9660",0.1,0
"9661",1.9,838
"9662",2.1,1488
"9663",0.4,9
"9664",1.9,793
"9665",1.8,608
"9666",0.2,5
"9667",1.5,232
"9668",2.1,1433
"9669",0.3,8
"9670",2,1095
"9671",0.8,36
"9672",2.2,1984
"9673",0.5,14
"9674",1.2,108
"9675",0.5,10
"9676",1.3,135
"9677",0.6,20
"9678",2.4,3551
"9679",0.6,22
"9680",1.8,634
"9681",0.4,14
"9682",0.1,4
"9683",0.3,5
"9684",2.5,4878
"9685",2.1,1471
"9686",2.2,2070
"9687",1.3,121
"9688",2.3,2707
"9689",1.5,249
"9690",2.4,3651
"9691",0.1,4
"9692",1.9,823
"9693",2.4,3644
"9694",2.1,1501
"9695",1.7,426
"9696",1.1,64
"9697",1.6,293
"9698",2.4,3624
"9699",1.7,426
"9700",0.9,36
"9701",1.3,136
"9702",0.9,35
"9703",2.4,3603
"9704",1.3,132
"9705",1.9,758
"9706",0.3,8
"9707",1.1,70
"9708",1.1,67
"9709",2.3,2695
"9710",1.6,340
"9711",1.2,90
"9712",2.3,2860
"9713",1.2,93
"9714",2.5,4883
"9715",2,1110
"9716",1.4,176
"9717",0.1,5
"9718",1.5,238
"9719",2.3,2626
"9720",0.2,4
"9721",2.4,3571
"9722",1.8,623
"9723",2.4,3625
"9724",1.4,163
"9725",1.1,58
"9726",0.6,23
"9727",1.1,74
"9728",1.1,76
"9729",0.6,23
"9730",1.7,457
"9731",1.3,126
"9732",2.4,3667
"9733",1.9,828
"9734",1.9,808
"9735",1.5,247
"9736",1.3,149
"9737",0.9,39
"9738",2.3,2762
"9739",1.6,324
"9740",2.3,2647
"9741",0.8,32
"9742",2.4,3614
"9743",2.4,3655
"9744",1.5,211
"9745",0.4,11
"9746",1.1,72
"9747",0.4,3
"9748",2,1132
"9749",0,6
"9750",0.8,39
"9751",0.7,21
"9752",0.4,3
"9753",0.6,24
"9754",0.6,17
"9755",1.9,832
"9756",2.2,1964
"9757",0.7,29
"9758",1.4,164
"9759",0,1
"9760",0.2,5
"9761",1,64
"9762",0.7,29
"9763",0.6,15
"9764",2.2,1989
"9765",1,63
"9766",1.3,152
"9767",1.8,625
"9768",1.8,616
"9769",1.1,66
"9770",1.4,180
"9771",2.3,2716
"9772",0.4,9
"9773",0.1,0
"9774",0.5,14
"9775",1.4,187
"9776",1.2,100
"9777",1.7,428
"9778",1.9,861
"9779",2.4,3822
"9780",1.3,130
"9781",0.6,16
"9782",0.1,3
"9783",0.6,16
"9784",1.6,321
"9785",1.1,82
"9786",1.3,131
"9787",1.8,631
"9788",2.2,1971
"9789",2.2,1962
"9790",1.4,180
"9791",2.4,3682
"9792",1.4,157
"9793",0.6,19
"9794",0.9,36
"9795",0.9,31
"9796",1,56
"9797",0.2,4
"9798",1.8,576
"9799",1.7,434
"9800",1.6,337
"9801",0.9,35
"9802",0.1,3
"9803",1.3,132
"9804",1,52
"9805",2.2,1924
"9806",0.2,2
"9807",0.5,10
"9808",2.4,3699
"9809",0.4,9
"9810",0.5,10
"9811",1.5,279
"9812",1.3,144
"9813",0.9,47
"9814",1.4,194
"9815",0.4,5
"9816",2.4,3649
"9817",1.5,251
"9818",1.4,158
"9819",0.6,17
"9820",0.1,3
"9821",1,65
"9822",1.1,71
"9823",2.5,4997
"9824",0,3
"9825",1.2,76
"9826",0.4,11
"9827",2.5,4949
"9828",0.5,16
"9829",0.7,23
"9830",1.4,191
"9831",2.4,3641
"9832",0.6,13
"9833",1.5,214
"9834",2.5,4917
"9835",0.3,4
"9836",2.4,3636
"9837",1.9,750
"9838",2.2,2020
"9839",0.2,5
"9840",1.5,233
"9841",1.1,62
"9842",1.9,846
"9843",2.5,4970
"9844",2.3,2822
"9845",0.2,2
"9846",1.9,800
"9847",0.6,24
"9848",1.4,170
"9849",0.3,6
"9850",0.4,11
"9851",2.3,2785
"9852",1,52
"9853",2.1,1536
"9854",1.5,257
"9855",1.1,72
"9856",0,1
"9857",0,2
"9858",0.1,5
"9859",0.6,19
"9860",1,51
"9861",1.1,72
"9862",0.6,22
"9863",0.1,2
"9864",2.4,3576
"9865",1.8,638
"9866",1.9,803
"9867",2.1,1514
"9868",2,1089
"9869",0.9,52
"9870",1.8,604
"9871",0.8,36
"9872",0.7,23
"9873",2.1,1439
"9874",1.7,472
"9875",2.5,4857
"9876",1.7,464
"9877",1.3,121
"9878",0.5,10
"9879",0.2,4
"9880",0.4,3
"9881",0.3,4
"9882",0.6,16
"9883",2,1031
"9884",0.6,19
"9885",2.5,4892
"9886",0.2,5
"9887",0.4,7
"9888",0,3
"9889",1.5,229
"9890",0,2
"9891",2.1,1463
"9892",0.5,10
"9893",0.4,8
"9894",0.7,20
"9895",0.7,29
"9896",1,64
"9897",0,6
"9898",0,3
"9899",1.9,868
"9900",1.3,133
"9901",0.2,11
"9902",0,1
"9903",1.4,186
"9904",1,61
"9905",0.7,24
"9906",2.1,1493
"9907",0.8,26
"9908",0.4,8
"9909",2.3,2708
"9910",2.2,1882
"9911",1.4,183
"9912",0.1,7
"9913",2.2,1997
"9914",0.5,15
"9915",1.8,601
"9916",0.9,41
"9917",0.1,4
"9918",2.5,4877
"9919",0.5,15
"9920",2.3,2669
"9921",1.2,117
"9922",0.8,28
"9923",2.1,1489
"9924",0.6,21
"9925",0,7
"9926",1.7,420
"9927",1.4,204
"9928",1.1,75
"9929",0.2,4
"9930",0.2,8
"9931",0,3
"9932",1.7,463
"9933",1.9,808
"9934",1.4,183
"9935",0.2,6
"9936",1,48
"9937",1,57
"9938",0,3
"9939",2.3,2738
"9940",1.1,77
"9941",0.3,11
"9942",1.7,412
"9943",1.5,266
"9944",1.1,66
"9945",1.1,60
"9946",2.4,3614
"9947",0.7,21
"9948",0.6,14
"9949",0.6,18
"9950",2,1078
"9951",2.1,1511
"9952",1.1,72
"9953",1.7,451
"9954",0.7,12
"9955",0.8,25
"9956",2,1064
"9957",2,1109
"9958",2,1103
"9959",1.9,785
"9960",1.5,261
"9961",1.4,187
"9962",0.3,6
"9963",1.9,818
"9964",0.1,2
"9965",0.7,19
"9966",0.4,11
"9967",1.8,568
"9968",1.3,145
"9969",1,50
"9970",0.5,12
"9971",0.4,7
"9972",2.3,2678
"9973",2.1,1484
"9974",1.7,421
"9975",1.7,433
"9976",0.3,13
"9977",1.9,819
"9978",1.1,88
"9979",2.5,4806
"9980",0.4,17
"9981",2.4,3787
"9982",2,1118
"9983",0.2,5
"9984",0.6,17
"9985",0,1
"9986",0.6,9
"9987",0.9,33
"9988",0,1
"9989",2.2,2022
"9990",2.1,1452
"9991",2.3,2654
"9992",0.8,32
"9993",1.2,94
"9994",1.5,243
"9995",1.7,422
"9996",1.4,170
"9997",1.7,461
"9998",0.1,4
"9999",0.5,17
"10000",1.5,246
"10001",0.2,1
"10002",2.5,4909
"10003",1.9,778
"10004",1.1,74
"10005",0.7,25
"10006",1.6,307
"10007",0.7,24
"10008",1.7,435
"10009",0.8,33
"10010",0.8,27
"10011",0,4
"10012",2.3,2704
"10013",2.1,1468
"10014",1.4,214
"10015",0.2,5
"10016",2.3,2703
"10017",0.6,21
"10018",0.9,37
"10019",1.7,417
"10020",2.1,1475
"10021",1.9,831
"10022",0.1,3
"10023",2.5,4851
"10024",1,49
"10025",1,70
"10026",2.1,1470
"10027",0.4,16
"10028",0.3,5
"10029",0.5,16
"10030",1.8,646
"10031",0.2,7
"10032",1.1,75
"10033",1,66
"10034",1.4,200
"10035",0.9,37
"10036",2.1,1473
"10037",1.1,66
"10038",1.5,255
"10039",1,55
"10040",2.2,1977
"10041",1.3,118
"10042",0.8,25
"10043",1,59
"10044",2.1,1520
"10045",0.3,4
"10046",0.5,8
"10047",2,1096
"10048",1,57
"10049",0.7,21
"10050",2.2,2061
"10051",2.4,3762
"10052",1,51
"10053",2,1144
"10054",0.9,39
"10055",0.9,59
"10056",1.6,307
"10057",2.2,1981
"10058",0.1,4
"10059",1.3,131
"10060",0.7,18
"10061",0.2,3
"10062",1,46
"10063",0.7,19
"10064",2.2,2059
"10065",2.5,5018
"10066",2.2,1998
"10067",1.3,125
"10068",1.3,133
"10069",1.1,83
"10070",0.5,13
"10071",0,8
"10072",0.6,17
"10073",0.4,9
"10074",1,54
"10075",1.8,606
"10076",1.4,155
"10077",1.3,124
"10078",0.4,6
"10079",1.4,191
"10080",0.7,25
"10081",0.4,7
"10082",1.4,183
"10083",1.2,114
"10084",0.6,12
"10085",0.2,6
"10086",1,55
"10087",0.9,39
"10088",2.4,3572
"10089",1.9,810
"10090",0.9,46
"10091",0.4,7
"10092",2.1,1441
"10093",1,47
"10094",0.2,1
"10095",2.1,1464
"10096",2.1,1512
